category,date,contents,title
모두의공원,2017-12-04,"대회 기간이 다가옴에 따라 국내 관람객과 취재진이 몰려 트래픽 초과가 우려되자 ,텔레콤이 광케이블에 자사 ,, 무선 중계기를 연결하려고 이같은 행각을 저질렀다는 의혹이 제기된다. 해당 관로는 KT가...",<span>[단독] SKT 왜 이러나…평창올림픽 KT중계망 훼손했다가 피소.gisa</span>
모두의공원,2017-12-02,"기가, 라이트 쓰는데 국내외 사이트를 불문하고 은근히 사이트가 뜨다가 멈추는 증상에 유튜브도 가끔씩 로딩이 오래걸리던데... 구글 DNS를 쓰니까 훨씬 낫네요. tracert로 DNS 쿼리를 추적해보니까...",<span><b>SK</b>브로드밴드 회선에서는 구글 DNS가 훨씬 낫네요 : 클리앙</span>
모두의공원,2017-12-02,"수신은 물론 공짜고 한달 0분 사용해도 아무런 문제없습니다. -SKT 맴버쉽 카드 사용 / 25% 할인 / ,계열 , 결합상품도 가능하고 외국여행시 로밍도 아무런 문제 없습니다. -PDA 요금제에 25%할인 먹이고...",<span>SKT 7500원짜리 PDA요금제 고수중인데...</span>
모두의공원,2017-06-20,"한국 , 퀄리티는 정말 가성비 극강 아닌가요 담합이나 조사해보지.. 이렇게 되면 다음 5G 주파수 경매할 때&nbsp; 국가가 직접 안테나 세우고 통신사들로 부터 사용료를 받던지,&nbsp; 특정금액 이상 기본료...","<span>국정기획위 - ""기본료 폐지는 이통사 자율사항""</span>"
모두의공원,2017-06-16,"별도) -,전용선 무료 제공 -GS25, 훼미리마트, 바이더웨이 100원 구매시마다 적립금 천원씩 제공 -계룡산 동학사, 갑사 무료 입장 -롯대백화점 대전점, 갤러리아, 동양백화점, 매달 무료상품권 및 구두...",<span>호날두 이적설이 나와서 생각난 대전시티즌영입조건</span>
모두의공원,2017-06-16,"변동이었죠. 전 고등학교 1학년때부터 쭈~욱 그냥 ,에요 별혜택도 없고 그래서 번이로 탈출했습니다ㅋㅋ...전 결합도 안했어요....... 최근에서야 , kt바꾸고 결합 ㅠㅠ 그놈의 아이폰만 아니였으면...",<span>저는 왜 만년골수 KT인지 모르겠네요</span>
모두의공원,2017-06-16,"3년 채워서 kt나 skt로 갈까 알아봤는데 kt은 생각보다 짜더라구요 ,는 iptv도 그닥..,도 그닥이라는 평이.. 일단 kt로 정하고 해지 먼저 하려고 전화 했다가 생각보다 조건이 좋아서 걍 추가 3...",<span><b>인터넷</b> 해지방어 당했네요</span>
모두의공원,2018-04-01,"기본이 40GB~50GB 인 DL게임을 , 브로드밴드로 다운을 받으려면 정말 빨라야 12~14시간 찍었기 때문에 당장 해야할 최신 게임들은 DL로 절대 안샀거든요. 근데 KT는 무선으로 연결해도 30메가는 나오네요 감동...",<span>으흐흑 KT <b>인터넷</b>...ㅠㅠ</span>
모두의공원,2018-03-28,"전파될 가능성이 높아 ,의 신뢰성을 낮추고 있다는 지적이 많았기 때문이다. 실제로 2016년 미국 대선...가이드라인을 마련했다. 이번 가이드라인은 KISO 회원사인 네이버, 카카오, ,커뮤니케이션즈 등",<span>KISO ‘가짜뉴스’ 규제 기준 마련.gisa</span>
모두의공원,2018-03-27,"자취방에서 넷플릭스 CJ,으로 보는데 미치겠네요 ㅋㅋ HD화질이 안나와 주네요 ㅋㅋ 화질도 왔다갔다 하고 ,,, 집에서 ,기가 , 쓸떄는 문제 없었는데 ㅠㅠ","<span>넷플릭스 CJ<b>인터넷</b>으로 보는데 ,,,,</span>"
모두의공원,2018-03-26,"나온다. ,텔레콤은 2G폰 무료교체에 최소 1,500억원 이상이 들 것으로 전망하고 있지만 관련 비용을 모두 부담한다는 계획이다. 문제는 2G 핵심 이용자들이다. 011이나 017 같은 ‘01X’ 번호 때문에 2G 서비스...",<span>꺼지지 않는 2G폰..5G 시대 앞두고 '딜레마'</span>
모두의공원,2018-03-26,""",텔레콤 사명부터 바꾸고 싶습니다."" 박정호 ,텔레콤 대표이사 사장은 중간 지주사명에 대해 묻는 기자의...서비스를 넘어 인공지능(AI), 미디어, 사물,(IoT), 커머스 등을 아우르는 글로벌 정보통신...","<span>""SKT 사명도 바꾸고 싶어""…</span>"
모두의공원,2018-03-22,"내부로 들어오는것도 아니고 옥상에서 베란다쪽으로 선이들어오다보니 지원이 안될줄알았는데 지원이되네요 ㄷㄷㄷ ,브로드벤드 기가라이트사용하고있는데 ,랑 KT둘다 기가비트,이 지원되는게 신기하긴하네요",<span>아파트에 기가비트 <b>인터넷</b>이 지원되네요?</span>
모두의공원,2018-03-07,"뭐 핸드폰 통신사는 거기서 거기고 (통화는 skt?) ,은 KT가 젤 낫고 TV박스는 KT올레가 압도적이고...부족하고, skt는 대부분 vip만 해당) 저는 ,브로드밴드 다시는 못쓰겠더라구요; TV 컨텐츠도 KT랑...",<span>KT가 결합으로 쓰기에 젤 좋은거 같아요</span>
모두의공원,2018-03-07,"잡은 고기에 먹이 안 주는 통신사들 ㅠㅠ 본가 ,과 결합할인 등등 이유로 ,의 노예로 살고 있습니다. 새 폰 쓰고 싶긴한데....새거 사면 돈이 넘모 많이 들어서..항상 눈물을 삼킵니다. 기변도 좀 풀어...",<span>통신사 기변정책이 좋으면 참 좋을텐데...</span>
모두의공원,2018-03-06,"부터 연락이 왔습니다. 집의 , 사용자 명의가 아내로 되어있는데.. 지금 사용하고 있는 100MB광랜을...후에는 매월 5,500원만 내면 된다는 거였죠. 지금은 ,텔레콤 3대랑 묶어서 ,은 무료로 사용...",<span><b>SK</b>브로드밴드의 호객 짓 : 클리앙</span>
모두의공원,2018-03-05,"터질때는 vpn 접속해서 쓰고 있네요. (본가는 유플러스) 본가 , 바꿀때가 되서 케이티로 바꾸면 되겠지 하고 있었는데 kt가 계속 이상태면 유플러스 약정연장을 또해야 될 것 같네요. ,로 갈 순 없는 노릇이니",<span>해외회선이 제일 좋은 건 분명 kt일텐데..</span>
모두의공원,2018-03-01,"설치해준 기사님이 이 아파트는 kt lg는 광랜으로 설치되는데 ,는 전화선으로 설치한다는군요.. ,가 , 했네요",<span>이사온 아파트에 <b>인터넷</b>+iptv 설치했습니다(<b>sk</b> 주의)</span>
모두의공원,2018-02-26,"ARS 연결을 시도한게 오늘의 패인인 듯 싶습니다. (정말 더럽게 안받네요) 심기일전하여 재약정도 하고 기가지니셋탑도 받고 내일 기쁜맘으로 후기를 남길 수 있길 바래봅니다. 여차하면 ,브로드밴드로 빤스런을",<span>KT <b>인터넷</b> 재약정으로 전화해봤는데 안받네요... : 클리앙</span>
모두의공원,2017-11-14,로 10년넘게 고통받고 자취 시작하자마자 KT 개통했습니다 10배 넘게 차이가 나네요...,<span>KT<b>인터넷</b> 개통하고 우는중입니다</span>
모두의공원,2017-11-12,"갤럭시 s8 번호이동 현완 19.5만원 59요금제 6개월 부무 택배비 4천원냄, 후개통 ============ , 가족 3회선 결합으로 , 기가공짜, 티비 고급형 월 6600원에 쓰면서 1년마다 상품권 10만~15만씩 받으면서...",<span>최근 <b>인터넷</b> 휴대폰 개통 내역</span>
모두의공원,2017-11-09,"저번에 ,이 그래서 씹었는데 지금은 케이티. 및 skt 포켓파이까지 ,연결문제가 생겨서 아이피 임대시간 늘려보니 멀쩡하네요.",<span>갑자기 난데없이 아이피 임대문제가 통신사마다 다 걸렸네요</span>
모두의공원,2017-11-08,"이번에 , 번이가 가장 많은 지원을 받는듯 하지만 제가 작년에 6s 를 구입할때 h클럽 유플러스에서 하는거 괜히 했더니만 지금 그거 발목잡혀서 6s 팔고도 몇십만원 보태서 지출해야 될 판입니다 여기서느낀...",<span>경험상 폰 계약할때 통신사에서 이거저거 해주는거 안하는게 나은거 같아요</span>
모두의공원,2017-11-07,"나옵니다ㅎㅎ 그런데 지상파는 sbs만 나옵니다. 불교방송 교통방송 cbs도 나오구요. 팟캐스트는 잘나오네요. , 누구도 , 라디오 서비스 지원 되긴해요 누구 미니 미개봉 중고나라 4만원 언더에 구하셔도 될듯",<span>카카오미니 또 품절이네요.</span>
모두의공원,2017-11-06,"구단 ,텔레콤 T1(이하 SKT T1)의 프로게이머 이상혁(21) 선수가 경기에 패배한 뒤 눈물을 흘리자 울지 말라며 그의 닉네임(게임 내 별명)을 외친 것이다. 이날 '2008 베이징올림픽 개·폐막식'이 열렸던...","<span>베이징 국립경기장을 울려퍼진 ""페이커 페이커""</span>"
모두의공원,2018-06-28,"근무중 집에서 연락이 왔습니다. ,이 안된다네요. 가족에게 공유기(,제공) 껐다 켜보라고 했더니 그래도 안된다고 했습니다. 별일이야 있겠어 라고 생각하며 업무를 정리하고 집으로 가자마자 점검을 해...",<span><b>SK</b>브로드밴드 서비스 최악이네요...</span>
모두의공원,2018-06-23,"할인 보다 , 무료 받는게 이득이네요 다들 낮은 요금제 쓰다보니 50퍼 받아도..",<span><b>sk</b> 온가족 저희집은</span>
모두의공원,2018-06-20,"9개월남았는데 이돈에 이걸 쓰려니...... 그렇다고 다른곳 3년 약정 하자니...... 그렇다고 해지하고 ,없이 살자니..... 업로드 비대칭만 아니었어도 그대로 썻을텐데.... 후... 약정 얼마안남은kt 명의...",<span><b>sk</b><b>인터넷</b>이 참 계륵이네요.</span>
모두의공원,2018-06-19,"15년) 가족포함 30년 거뜬히 넘었어요 한달에 온가족이 요금할인 받는게 11만원.. 거기다 ,도 묶어놨구요.. ,의 노예네요 ㅡㅁㅡ 착한가족의 미리 결합해놨습니다 당연히 지금은 결합이 안되구요.. 착한...","<span>SKT 착한가족, 선택약정, 온가족, TB끼리TV플러스.JPG</span>"
모두의공원,2018-06-18,"출장나와서 2달정도 숙소생활을하는데 숙소가 , 지원이 안되네요ㅠ ,이 꼭필요한 일을 하는데.. 그렇다고 집에 있는 ,회선을 가져올 처지도 마땅치않고. ,테더링 qos 속도변경이 들어간지 요즘...",<span>혹시 무적칩 여유 있으신분 계신가요?</span>
모두의공원,2018-06-13,"분들로 , 활용이 불편하시기 때문에 피해기준 등의 중요한 내용에 대해서는 우편으로의 공지가 꼭 필요한 부분임에도 거절한 상태입니다. 또한 환경부가 실시하는 전문가들과의 회의의 회의록이 속기록 형태...",<span>(펌)가습기 피해자 문제 해결이 잘 안되나 보네요.petition</span>
모두의공원,2018-06-05,"하아.., 너무 느려서 빨리 탈 skb하고싶네요. ,쓰기전에는 유플러스 썼었는데 유플러스는 나쁘지 않았던 기억이있었는데 한번도 안써본 kt를 써볼까요 ㅎㅎ 아 근데 핸드폰 통신사는 ,라서 묶어서 요금...",<span>드디어 <b>sk</b>브로드밴드 <b>인터넷</b>+TV 3년약정이 이달말이네요.</span>
모두의공원,2017-10-12,"마이크론, ,하이닉스에 뒤진 상황이다. 인텔은 파운드리(반도체 위탁생산) 사업도 강화하고 있지만, 시장에서 존재감은 미미하다. 회사는 지난 2010년 파운드리 사업부를 신설했지만, 지난해 인텔의...",<span>CPU 부진에 신사업은 잇단 실패 … 인텔 `지속성장 가능성`에 물음표</span>
모두의공원,2017-10-12,"KT가 현금 제일 적게 주는군요 -_-; 그나마 해지하고 다시 가입하면 요금은 3.4만으로 증가 유플이랑 ,가 현금은 거의 두배인데 그놈의 해외망때문에 ㅋㅋ 지금도 유플이랑 KT LTE로 fast.com test만해봐도...",<span>아...또 <b>인터넷</b> 가입 현금의 유혹이 ㅠㅜ</span>
모두의공원,2017-10-11,"되는 사람인 거 같고... 어렵네요 어려워요. ,만 빼면 KT에서 탈출할 수 있을 거 같은데.. LG나 , ,이 그닥 좋은 소리를 못본 거 같아서.. 무섭네요. 저도 그때 아이폰 6 샀는데 18개월 지나서 6s...",<span>아이폰6 바꿀때가 되었는데 kt에서 월3만원대에 판다고 해서 보니까</span>
모두의공원,2018-07-12,"대법원 1부(주심 박정화 대법관)는 변호사 유모씨가 ,커뮤니케이션즈를 상대로 낸 위자료 소송 상고심에서...통신서비스는 '개방성'을 특징으로 하는 ,을 통해 이뤄져 시스템 등이 불가피하게 취약점을...","<span>(펌) 네이트·싸이월드 개인정보 해킹…대법 ""배상책임 없다""</span>"
모두의공원,2018-07-11,"KT : ip 제한을 걸어서 추가요금 유도 ㄷㄷ LG : 해외망 속도 ㅠㅠ + 구린 컨텐츠 , : 셋톱박스 반응 ㄷㄷ + 해외망 속도 최악 그나마 저는 KT나 LG 중 하나 추천하는데 저 둘에 실망해서 ,로 간다는 사람...",<span>KT vs LG vs <b>SK</b>) <b>인터넷</b>과 셋톱박스 누가누가 더 구리나 : 클리앙</span>
모두의공원,2018-07-07,"32세대 작은 동이 2개인 아파트에 8년정도 살고있습니다 처음 이사올때 유플러스 ,(,,kt가능)이 안된다길래 설치가 안되는 지역인가해서 lg는 번호 이동 대상에서 제외하고 ,로 넘어가서 결합할인...",<span>동대표가 유플러스 <b>인터넷</b>을 못들어오게 하네요</span>
모두의공원,2018-05-02,"심하고 절대 360p이상의 화질로 재생이 안되었습니다. ,은 기가라이트 500메가급 쓰고 있습니다. 회사...최신 업데이트 -> 효과없음 3. 원래대로 순정,기가와이파이 초기화 -> 효과없음 4. 마지막으로 ,...",<span><b>SK</b> <b>인터넷</b>으로 넷플릭스 쓰시는분 필독~! : 클리앙</span>
모두의공원,2018-04-29,"어디로 바꿀까 알아보는중인데 케티는 사은품이 너무 적고 ,밖에 선택권이 없는 상황입니다 근데 품질이 어떤가 한번 검색해보니 악평이 자자하네요;;; 솔직히 , 다 거기서 거기 아닌가 생각하면서...",<span><b>sk</b> <b>인터넷</b>이 엄청 구린가보네요 ㄷㄷ</span>
모두의공원,2018-04-28,"하는 생각도 있고.... (이럴 경우 지원금이 좀 나오겠죠....) 온가족 할인때문에 회선 유지하고 있는 ,브로드밴드 회선이 하나 있긴 한데... 이걸 주소변경으로 이쪽으로 땡기고 거기에 IPTV/전화 등을 세트로...",<span><b>인터넷</b>을 뭐로 바꿔야할지 고민중...</span>
모두의공원,2018-04-25,"아님 온가족 할인때문에 해지안하고 대여해준 ,브로드밴드 회선이 하나 있는데 이걸 주소변경으로 해서...밴드는 좀 나아졌는지 모르겠네요.. ) 아.. ,은 1년에 한번씩 바꾸는게 진리라는데 약정 끝난는...",<span>LG 유플러스에 결제 수단 변경건으로 전화했더니... : 클리앙</span>
모두의공원,2018-04-24,"관계자들이 , 점검 등 마무리 작업을 하고 있다. 김상선 기자 등록을 마친 언론사는 전 세계 41개국 360개 언론사로 이중 내신은 176개사 1981명, 외신은 184개사 869명이다. 취재진 수로만 보면 정부...","<span>등록한 기자만 2850명, 남북정상회담 프레스센터 공개</span>"
모두의공원,2018-04-24,"온가족할인 메뉴에서 유의사항쪽 가니까 5월 10일까지만 신청 가능하다고 되어있네요? 허허... , 신청만 종료인걸꺼요...?",<span><b>sk</b> 소리소문없이 온가족 없애나봐요</span>
모두의공원,2017-09-18,"기변으로 롯데 아이몰에서 쿠폰먹이고 국민카드 청구할인 받으니 87만원까지 떨어지네요. 선약도 12개월...거같아요.. 자발적으로 호구를 잡혔으니 당분간 ,은 멀리해야겠습니다.. 참고로 그동안 써본...",<span>V30+ 예약했습니다</span>
모두의공원,2017-09-15,"이것도 거지 ㅜㅜ 중고로 쓰다가) 딱 4S가 ,로 나와줘서 ㅋㅋ 삼성전자는 지난해 10월 갤럭시노트7 단종을...이야기를 들었습니다. 지난해 11월 이전에 삼성 , 홈페이지에서 업그레이드 프로그램에 등록을","<span>“구형 쓰며 기다렸는데"" 갤노트7 소비자 분통 터진 이유.gisa</span>"
모두의공원,2017-09-15,"그랬습니다. ,에서 쫓겨나다시피 했는데 한화 간다니까 야신이라며 추앙하다가 성적 부진하니까 다시 퇴진시켰죠 썩어빠진 축협과 신태용은 별개인데요. 축협의 대표적인 반골이 신태용인데 하나로 묶어서 도매...",<span>히딩크를 다시 부르자는 여론이 긍정적이라 무척 의아하네요</span>
모두의공원,2018-01-04,"신라,면세점, ONE store(원스토어는 2018.1.31까지만 사용가능)에서 기 보유한 OK캐쉬백과 합산하여 결제수단으로 사용 가능합니다. - 내맘대로 플러스는 각 제휴처 별 제공할 수 있는 인원이 한정...","<span><b>SK</b> 텔레콤, T 멤버십 내맘대로 플러스 리뉴얼 안내 (전문)</span>"
모두의공원,2018-01-03,브로드밴드 100메가에서 KT 500메가 + 올레티비 2대 조합으로 넘어갑니다. 요금은 세 배 가까이 오르지만 스트레스 푸는 값이라고 생각하면 적당한 것 같기도 하네요 이제 해외망이 좀 빨라지겠군요...,<span>드디어 <b>인터넷</b>을 바꾸네요</span>
모두의공원,2017-12-31,"사용하면 상표법과 부정경쟁방지법 위반이라는 겁니다. 통지서는 “클럽 명월관이,네트웍스와 어떤 협의도 없이 명월관 이름을 , 광고 등에 무단사용해 일반인에게 오인·혼동을 야기하고 있다”고 지적...",<span>워커힐 호텔이 홍대 클럽에 ‘상호 변경’ 요구한 이유는?</span>
모두의공원,2017-12-26,"광케이블당 회선 하나? 이렇게 이해하면 되겠네요. ,와 LG는 광 케이블을 빌려쓰고 있습니다. 코어당...안정적이죠. SKT는 새벽에 게임하다가 ,이 안되는.. 빡친 일들이 제법 있었죠. 새벽에 전화해서",<span>KT <b>인터넷</b> 쓰는 이유는.. : 클리앙</span>
모두의공원,2017-09-29,"진짜 인터뷰에서 그런 말을 한 게 맞는 건지.. https://youtu.be/90,6GEBtgI 범인은이 아니라 거기는 식으로 들리는게 맞는 것 같아서 삭제된 것 같네요. 올렸다 지우고, ,에도 찾을 수 없다면 루머죠...",<span>p**님이 올리신 서해순 범인 고백 기사가 사라졌네요?</span>
모두의공원,2017-09-28,"않고 지레짐작으로 막 생각하는건 문제지만 iptv를 신청해서 추가된장비를 iptv를 취소한것도 아닌데 , 서비스 하향한다고 장비회수후에 서비스 품질문제로 다시 기가,을 사용하시는게 어떻겠냐고 권유...",<span>다시 글써보겠습니다. <b>sk</b><b>인터넷</b> 100메가</span>
모두의공원,2017-09-28,"어제 패밀리 할인받는 2번째 ,을 해지신청하고 오늘은 기가에서 백메가로 신청했어요 그런데 모뎀을 회수해간답니다. 그 모뎀이라는게 4포트 허브처럼 생겨서 , 설치시에 말고 다음날 iptv가입할때...",<span>와 <b>sk</b><b>인터넷</b> 지질이 궁상이네요</span>
모두의공원,2017-09-28,"쏴주겠다 얘기하더군요..ㅡ.ㅡ;;ㅋㅋㅋㅋ 가계약만 해놓고 이전설치비도 지원해줄테니까 하라고.. 솔직히 말리고 싶더군요;;..,을 ,?음? 가계약?음? 일단 신청?.. 프리미엄 스토어라고 적어놓은 곳이 저러는데",<span>이제 핸드폰은 당일 페이백이나 완납아니면 거르는게 좋겠네요</span>
모두의공원,2017-09-28,"근 2008년부터? 스마트폰은 무조건 ,으로 구입했었는데말이죠 (윈도우모바일 안습 ㅠ) 그러다가 2014...금액이 크지않아서 큰 상관은 없었는데 ,가 대리점 본점과 중계해서 70%받아내는 조건으로 합의...",<span>저도 아이폰5c를 구매하다가 페이백 먹튀를 당한적이 있었는데..</span>
모두의공원,2017-09-27,"것 같아 삼전 대표번호로 문의했습니다만 답변은. 공유기 암호를 평문으로 바꿔서 쓰랍니다. 3. ,이 분명 과다트래픽으로 접속제한 당하는거 같은데 목에 칼이 들어와도 제한같은건 안키운다고 하는건...",<span>최근에 통신기기가 나를 괴롭힌 것이 좀 되네요</span>
모두의공원,2017-09-27,"헬지 일시정지 걸었습니다. ,는 비대칭일때도 나름 잘썼고. skb망으로 휴대폰 중계기 사용목적으로 ,에 대한 뽐뿌가 와서 덜컥 가입한거죠. 아 진짜 비대칭일때도 잘썼는데 1Gbps를 HFC 비대칭일때...",<span><b>sk</b><b>인터넷</b> 해지했습니다.</span>
모두의공원,2017-05-21,"5년후부터 질질짜면서 봤네요. 이렇게 음악으로도 사람을 울릴 수 있는 영화란게 있구나 싶습니다. , 이용하시는분들 라라랜드 옥수수로 무료니 함 보시기를 오전 9시에 끝난답니다 하루만 무료...",<span>(스포)옥수수에서 라라랜드 무료라서 봤는데..</span>
모두의공원,2017-05-19,"가 , 검색어 상위 순위로 나오고 출신지가 전라도일 것이라는 말이 많았다. 그런 소문은 ‘그런 대형사고를 칠 기질을 가진 사람은 전라도 출신일 것’이라는 선입감을 가진 편협한 지역주의자들이 퍼뜨렸을...","<span>(펌)윤석렬 대전고검 검사… 소영웅주의자인가, 검찰의 자존심인가</span>"
모두의공원,2017-08-24,"2017이야기창작발전소‘스토리 창작과정’참가자 모집공고 바로가기 ------------------- 하필 작업실 ,이 ,라 접속이 헬... 아니 죽을동살동 마감 맞춰서 낸 사람 바보만드는것도 웃기고 서버가 저따위인것...",<span>콘진원 골때리네요...아오...</span>
모두의공원,2017-08-19,"노예 면 이해합니다. 저도 노예. 참 이해할 수 없는 것 중 하나죠 번호의 자부심 ㅋㅋ ,로 대동단결해서 전화5 ,2 묶어서 온가족할인 시작하면 30년 금방 됩니다.&nbsp; 저는데이터쉐어링이 두개나 물려...",<span><b>sk</b>만 고집하는 와이프</span>
모두의공원,2017-08-18,"점유율까지 체크해봤네요. 아우 짜증나 KT는 진짜 싫은데 ,은 KT 해야 할까요 이 매국노 기업 진자 아오 몇년이 지나도 여전히 해결이 안되네요... ,로 묶으면 좋겠는데. 작년 여름에 기가비트, 그것도...",<span>SKB 약정 파기 하고 싶네요 진심 -_-)</span>
모두의공원,2017-08-17,"회사에 엘지 기업용, 깔아서 속도 테스트 해보는데 집에서 쓰는 ,보다도 해외망이 느리네요 ㅠ 해외망비교하면 보통 KT > U+ > , 로 보던데 생각외로 유플이 많이 느리네요..",<span>유플러스 해외망 실망이네요;</span>
모두의공원,2017-08-17,"새벽까지 일을 하고있다가 ,이 안 되어 공유기가 뻗았나하고 살펴보았는데 원인은 ,브로드밴드 망작업때문이더라고요. 106에 전화해보니 ars로 친절하게 알려주는데... 왜 사전에 문자 한 통 주지...",<span><b>sk</b> broadband 망작업 사전공지는 안 하나봅니다. : 클리앙</span>
모두의공원,2017-08-16,"건데.....) ,하고 TV가 덩그러니 남아 있는데 결합을 안하니까 금액이 생각보다 너무 많이 나와서 KT 기가컴팩트 + 올레TV10 조건으로 변경하려고 보니 50만원 정도는 나오는거 같더군요. TV는 거의 안...","<span><b>인터넷</b>, TV는 빨리 바꿔야겠어요.</span>"
모두의공원,2017-06-02,"하등하달까? 왜 케이블 상품은 팔아먹는지 원... , 유플 이것들kt쓰다 써보면 화나는 것들도 많죠 얼마전...쓰던 사이트 썻고 여전히그 사이트 자체가 ,에선 느리네요 정작 핸드폰 lte론 그렇게...",<span>유플러스 쓰레기 <b>인터넷</b>임은 아무리 생각해도 여전하네요</span>
모두의공원,2017-05-31,"군 보고 늦게 왔더니 티비가 안되네요. 원인은 , 장애... 선 다시 꼽아보고 전원도 확인하고 초기화 해봐도 복구가 안됩니다. 신호가 안들어오는것 같네요. , 106 전화해보니 상담시간 아니라네요. 당장...",<span>으으... <b>인터넷</b> 장애 짜응입니다.</span>
모두의공원,2017-05-31,"가족 결합으로 1만 7천원 나오던게 폭탄이 되어 돌아왔네요. 페이스북 영상 다 끊기고 해외망 쓰레기인 ,이 BTV 도 안보는데 3만 3천원? 통장 관리하는 와이프가 이걸 2달째 납부할때까지 그냥 내다가...",<span><b>sk</b> 온가족 할인 50% 신청해서 쓰는데 기가<b>인터넷</b> 요금 3만 3천원 나옴</span>
모두의공원,2017-05-29,"최근 ,브로드밴드와 페이스북이 망 사용을 두고 글로벌 기업들의 행태가 논란을 일으키면서 ‘구글세’를 도입해야 한다는 주장이 힘을 얻고 있다. 구글세는 매출이라 수익을 공시할 의무가 없는 외국계 ‘유한회사...","<span>문재인 정부, 구글세 도입 논의 중… 수조원 매출에 세금 추징 가능성</span>"
모두의공원,2017-05-29,"500Mbp인데도 ‘기가’라는 이름을 붙인 것도 있다. KT의 기가콤팩트, LG유플러스의 기가슬림, ,브로드밴드의 B기가,라이트가 이에 해당한다. 1GB가 1024MB인 것을 고려하면 ‘반쪽 기가,’ 상품인 셈...","<span>조작일보 왈 ""기가<b>인터넷</b>은 사기임""(2년전 기사)</span>"
모두의공원,2017-05-28,"해당 글에 대한 자료입니다. 페이스북과,브로드밴드의통신망이용과관련해설명드립니다. 페이스북은사용자...당사의네트워크및인프라담당팀역시,이용자들의환경개선을위해전세계의다양한파트너들...",<span>보도자료: 페이스북과 <b>SK</b>브로드밴드의 통신망 이용과 관련해 설명 드립니다.</span>
모두의공원,2017-07-17,"에서 폰 3대 + 기가 라이트 + uhd iptv해서 핸드폰만 16,500 , , iptv 추가할인 받았는데 ,이...동생이랑 한2천원 할인해준다네요) ,+iptv 5,500원 할인 ?????????????????그냥 유모비나...",<span>kt 결합할인 할인액 똥이네요</span>
모두의공원,2017-07-16,"사물,(IoT)을 이용해 오프라인과 온라인 세상이 일치되면 인공지능(AI)을 통해 해당 빅데이터를 활용, 맞춤형 예측 서비스를 제공할 수 있게 된다.” 현재 구글, 아마존 등 글로벌 기업들은 이미 4차 산업...",<span>4차 산업혁명 기업 대응은… “IT +제조업 문화 적절히 조화시켜야”</span>
모두의공원,2017-07-14,"쥐삼냥으로 사드려서 지금도 잘 쓰시더군요 ㅎ fe ,도 싸던데요 legend0님// 최저요금제 기변은 현실...실버 요금제 싼듯 하지만 비쌉니다&nbsp; ,온가족할인 50% 받고계시는데. 알뜰폰으로 갈 이유...",<span>아버지께서 갑자기 비싼 폰을 쓰시겠다고 선언하셨습니다지</span>
모두의공원,2017-06-27,"기술을 가진 (,, 통신, AI인공지능, 반도체, 자율운전 차량, 바이오 산업, 드론, 로봇, 5세대 전투기...경쟁에서 그나마 끄트머리에서 살아남을 지도... 라는 생각이 들긴 합니다. 삼성/LG/,/현대기아/롯데",<span>4차 산업혁명에 한국은 끄트머리에서 살아남을지...</span>
모두의공원,2017-06-26,"케튀는 10기가비트 ,는 40기가비트. 평창올림픽쯤에서 방송 보급상태에 따라 서비스 한다고 하는데 , 속도빠르기보다 그냥 아이피티비 방송전송망 까는 느낌이네요. 아이피티비에서 먼저 공중파보다...",<span>8K 방송은 무압축 IPTV인지 작년까지 기사가 엄청난 <b>인터넷</b>속도경쟁 기사가 나왔죠</span>
모두의공원,2017-06-24,"노트북 같은것 팔 때 처럼요 통신사 입장에서는 , 판매처럼 바뀔것 같아요 예를 들면 현재 IPTV 결합...단독 가입하면 약 18~30만원 정도 줍니다 ,, KT, LG 사은품 금액이 달라요. 그리고 30만원...",<span>제가 생각하는 자급제 결과..</span>
모두의공원,2017-06-24,"대리점 리베이트가 없을 이유가 있나요?? 유선,에 리베이트가 없는것도 아니고 하나 개통하면 상품권...돌리면 됩니다. 지금 통신사 독과점규제는 , 만 받습니다. 박근혜 정부 때와 지금 문재인...",<span>요금싸진다는게 근거가 전혀 없어요..</span>
모두의공원,2017-06-24,"하니... , 텔링크. kt m mobile. umobi 나 만들어 버리는 네 그걸 이통사들이 자회사로 끼고 하고 있으니까 저는 3사도 얼마든지 내릴수 있다고 봅니다 인하폭은 생각하는 것이 크지 않을 것입니다.기본료...",<span>단통법은 진짜 하나도 좋은게 없는데</span>
모두의공원,2017-06-24,"모릅니다. ,는 네트웍스가 이미 그 역할을 했으니 별 부담이 없는거고 다만 직판매하던 회사는 분사하고 조직 정비해야 하니 비상이 되겠죠. 할부도 앞으로 뭔가 방법이 나올겁니다. 카드 할인이나 할부 보험...",<span>자급제되도 대부분은 대리점 가서 살겁니다.</span>
모두의공원,2017-06-24,"품질이 타사보다 넘사벽으로 좋습니다. 어쩔수없이 kt결합으로 저렴하게 사용해야 되기 땜에 ㅠ , 잠깐 사용한 적 있었는데, 속도가 그 전보다 1,2메가 안나오는것 같아서 좀 올려달라니까 자기네들은...",<span>KT를 못벗어나는 이유...</span>
